user_id,session_id,event_time,event_type,product_category,device_type,traffic_source
1148,S01148,2025-03-04 07:54:00,product_view,Sports,Tablet,Organic
1149,S01149,2025-03-06 21:34:00,visit,Beauty,Desktop,Direct
1150,S01150,2025-06-14 23:41:00,visit,Electronics,Tablet,Direct
1151,S01151,2025-05-15 23:07:00,visit,Fashion,Desktop,Organic
1151,S01151,2025-05-15 23:09:00,product_view,Home,Tablet,Organic
1151,S01151,2025-05-15 23:11:00,add_to_cart,Electronics,Desktop,Direct
1151,S01151,2025-05-15 23:15:00,purchase,Home,Tablet,Paid Search
1152,S01152,2025-05-06 13:20:00,visit,Fashion,Mobile,Email
1152,S01152,2025-05-06 13:30:00,product_view,Home,Tablet,Social
1152,S01152,2025-05-06 13:34:00,add_to_cart,Electronics,Mobile,Direct
1152,S01152,2025-05-06 13:38:00,purchase,Fashion,Mobile,Direct
1153,S01153,2025-05-19 15:49:00,visit,Sports,Desktop,Email
1153,S01153,2025-05-19 15:50:00,product_view,Home,Tablet,Organic
1153,S01153,2025-05-19 15:52:00,add_to_cart,Beauty,Mobile,Email
1153,S01153,2025-05-19 16:01:00,purchase,Sports,Mobile,Direct
1154,S01154,2025-03-30 16:44:00,visit,Home,Tablet,Organic
1154,S01154,2025-03-30 16:46:00,product_view,Beauty,Tablet,Paid Search
1155,S01155,2025-04-26 14:03:00,visit,Sports,Desktop,Organic
1155,S01155,2025-04-26 14:10:00,product_view,Sports,Desktop,Email
1156,S01156,2025-03-01 19:50:00,visit,Sports,Desktop,Direct
1156,S01156,2025-03-01 19:55:00,product_view,Home,Tablet,Paid Search
1156,S01156,2025-03-01 20:00:00,add_to_cart,Beauty,Mobile,Paid Search
1156,S01156,2025-03-01 20:06:00,purchase,Sports,Desktop,Email
1157,S01157,2025-01-30 16:43:00,visit,Fashion,Mobile,Email
1157,S01157,2025-01-30 16:45:00,product_view,Beauty,Desktop,Direct
1158,S01158,2025-02-05 05:49:00,visit,Electronics,Mobile,Paid Search
1158,S01158,2025-02-05 05:54:00,product_view,Home,Tablet,Email
1158,S01158,2025-02-05 05:59:00,add_to_cart,Sports,Mobile,Direct
1159,S01159,2025-02-28 22:33:00,visit,Fashion,Mobile,Email
1159,S01159,2025-02-28 22:36:00,product_view,Sports,Tablet,Paid Search
1159,S01159,2025-02-28 22:44:00,add_to_cart,Sports,Desktop,Social
1159,S01159,2025-02-28 22:49:00,purchase,Beauty,Desktop,Social
1160,S01160,2025-01-27 09:27:00,visit,Home,Desktop,Social
1161,S01161,2025-02-27 09:46:00,visit,Beauty,Desktop,Email
1161,S01161,2025-02-27 09:53:00,product_view,Electronics,Desktop,Organic
1162,S01162,2025-03-06 08:57:00,visit,Fashion,Desktop,Social
1162,S01162,2025-03-06 09:01:00,product_view,Fashion,Tablet,Social
1162,S01162,2025-03-06 09:07:00,add_to_cart,Electronics,Desktop,Email
1163,S01163,2025-03-01 06:56:00,visit,Sports,Tablet,Paid Search
1163,S01163,2025-03-01 07:06:00,product_view,Sports,Desktop,Social
1163,S01163,2025-03-01 07:10:00,add_to_cart,Fashion,Desktop,Email
1164,S01164,2025-04-18 22:35:00,visit,Beauty,Mobile,Email
1164,S01164,2025-04-18 22:43:00,product_view,Fashion,Desktop,Direct
1165,S01165,2025-01-11 19:09:00,visit,Electronics,Mobile,Social
1165,S01165,2025-01-11 19:15:00,product_view,Beauty,Desktop,Organic
1165,S01165,2025-01-11 19:17:00,add_to_cart,Home,Tablet,Email
1166,S01166,2025-06-09 02:20:00,visit,Fashion,Tablet,Social
1166,S01166,2025-06-09 02:29:00,product_view,Electronics,Desktop,Paid Search
1166,S01166,2025-06-09 02:34:00,add_to_cart,Sports,Tablet,Social
1167,S01167,2025-01-26 13:42:00,visit,Electronics,Tablet,Social
1168,S01168,2025-03-07 18:14:00,visit,Beauty,Tablet,Paid Search
1168,S01168,2025-03-07 18:22:00,product_view,Fashion,Desktop,Social
1168,S01168,2025-03-07 18:27:00,add_to_cart,Home,Tablet,Organic
1168,S01168,2025-03-07 18:38:00,purchase,Beauty,Desktop,Email
1169,S01169,2025-05-27 17:45:00,visit,Beauty,Mobile,Direct
1169,S01169,2025-05-27 17:54:00,product_view,Home,Mobile,Direct
1169,S01169,2025-05-27 17:55:00,add_to_cart,Sports,Desktop,Direct
1169,S01169,2025-05-27 18:05:00,purchase,Home,Tablet,Organic
1170,S01170,2025-05-14 16:47:00,visit,Electronics,Tablet,Organic
1171,S01171,2025-05-23 02:26:00,visit,Electronics,Tablet,Paid Search
1171,S01171,2025-05-23 02:28:00,product_view,Sports,Desktop,Direct
1172,S01172,2025-02-04 18:00:00,visit,Electronics,Tablet,Email
1172,S01172,2025-02-04 18:08:00,product_view,Beauty,Tablet,Paid Search
1173,S01173,2025-01-14 07:03:00,visit,Fashion,Tablet,Direct
1173,S01173,2025-01-14 07:12:00,product_view,Beauty,Mobile,Email
1174,S01174,2025-01-02 03:45:00,visit,Sports,Desktop,Organic
1174,S01174,2025-01-02 03:51:00,product_view,Beauty,Mobile,Social
1175,S01175,2025-04-17 09:10:00,visit,Home,Tablet,Email
1175,S01175,2025-04-17 09:14:00,product_view,Sports,Desktop,Direct
1175,S01175,2025-04-17 09:17:00,add_to_cart,Fashion,Desktop,Paid Search
1175,S01175,2025-04-17 09:26:00,purchase,Sports,Mobile,Paid Search
1176,S01176,2025-04-09 07:37:00,visit,Home,Mobile,Social
1177,S01177,2025-06-19 00:31:00,visit,Fashion,Tablet,Paid Search
1177,S01177,2025-06-19 00:34:00,product_view,Beauty,Desktop,Paid Search
1178,S01178,2025-02-09 13:07:00,visit,Home,Mobile,Paid Search
1179,S01179,2025-06-21 22:05:00,visit,Beauty,Mobile,Email
1179,S01179,2025-06-21 22:09:00,product_view,Beauty,Mobile,Email
1179,S01179,2025-06-21 22:13:00,add_to_cart,Fashion,Desktop,Direct
1180,S01180,2025-01-17 21:40:00,visit,Fashion,Tablet,Direct
1180,S01180,2025-01-17 21:42:00,product_view,Fashion,Mobile,Organic
1181,S01181,2025-05-15 19:54:00,visit,Sports,Desktop,Social
1181,S01181,2025-05-15 19:58:00,product_view,Electronics,Tablet,Social
1181,S01181,2025-05-15 20:00:00,add_to_cart,Beauty,Mobile,Organic
1181,S01181,2025-05-15 20:07:00,purchase,Beauty,Mobile,Social
1182,S01182,2025-03-07 14:34:00,visit,Home,Mobile,Email
1183,S01183,2025-04-29 16:38:00,visit,Home,Mobile,Organic
1183,S01183,2025-04-29 16:45:00,product_view,Beauty,Mobile,Social
1184,S01184,2025-06-13 08:29:00,visit,Home,Mobile,Paid Search
1185,S01185,2025-02-02 06:53:00,visit,Sports,Mobile,Paid Search
1185,S01185,2025-02-02 06:56:00,product_view,Beauty,Mobile,Organic
1186,S01186,2025-02-08 04:44:00,visit,Home,Desktop,Direct
1186,S01186,2025-02-08 04:47:00,product_view,Beauty,Mobile,Paid Search
1187,S01187,2025-06-25 17:27:00,visit,Fashion,Tablet,Paid Search
1187,S01187,2025-06-25 17:29:00,product_view,Fashion,Mobile,Email
1187,S01187,2025-06-25 17:36:00,add_to_cart,Home,Desktop,Direct
1187,S01187,2025-06-25 17:49:00,purchase,Electronics,Desktop,Organic
1188,S01188,2025-06-11 19:18:00,visit,Beauty,Mobile,Paid Search
1189,S01189,2025-01-09 11:09:00,visit,Sports,Desktop,Direct
1189,S01189,2025-01-09 11:12:00,product_view,Fashion,Mobile,Organic
1189,S01189,2025-01-09 11:16:00,add_to_cart,Electronics,Desktop,Organic
1189,S01189,2025-01-09 11:24:00,purchase,Beauty,Desktop,Direct
1190,S01190,2025-03-22 04:12:00,visit,Fashion,Tablet,Organic
1190,S01190,2025-03-22 04:20:00,product_view,Home,Mobile,Social
1191,S01191,2025-03-08 13:15:00,visit,Sports,Tablet,Organic
1191,S01191,2025-03-08 13:25:00,product_view,Fashion,Mobile,Paid Search
1191,S01191,2025-03-08 13:28:00,add_to_cart,Fashion,Tablet,Organic
1192,S01192,2025-05-11 13:47:00,visit,Beauty,Desktop,Direct
1192,S01192,2025-05-11 13:51:00,product_view,Home,Mobile,Social
1192,S01192,2025-05-11 13:59:00,add_to_cart,Sports,Tablet,Direct
1192,S01192,2025-05-11 14:14:00,purchase,Home,Mobile,Social
1193,S01193,2025-03-18 19:50:00,visit,Home,Tablet,Paid Search
1193,S01193,2025-03-18 19:51:00,product_view,Beauty,Tablet,Organic
1194,S01194,2025-06-28 07:38:00,visit,Fashion,Mobile,Paid Search
1194,S01194,2025-06-28 07:42:00,product_view,Fashion,Desktop,Social
1194,S01194,2025-06-28 07:50:00,add_to_cart,Beauty,Desktop,Paid Search
1195,S01195,2025-05-29 17:28:00,visit,Sports,Desktop,Email
1196,S01196,2025-03-24 12:01:00,visit,Sports,Desktop,Direct
1196,S01196,2025-03-24 12:06:00,product_view,Sports,Desktop,Social
1197,S01197,2025-02-03 22:02:00,visit,Home,Desktop,Email
1197,S01197,2025-02-03 22:10:00,product_view,Electronics,Tablet,Social
1198,S01198,2025-02-17 20:28:00,visit,Electronics,Desktop,Email
1198,S01198,2025-02-17 20:37:00,product_view,Fashion,Mobile,Paid Search
1199,S01199,2025-06-01 02:39:00,visit,Electronics,Mobile,Direct
1199,S01199,2025-06-01 02:42:00,product_view,Home,Desktop,Email
1199,S01199,2025-06-01 02:44:00,add_to_cart,Sports,Mobile,Email
1200,S01200,2025-06-11 05:21:00,visit,Sports,Mobile,Paid Search
1201,S01201,2025-02-10 09:18:00,visit,Electronics,Mobile,Social
1201,S01201,2025-02-10 09:21:00,product_view,Sports,Tablet,Direct
1201,S01201,2025-02-10 09:27:00,add_to_cart,Sports,Mobile,Direct
1201,S01201,2025-02-10 09:30:00,purchase,Electronics,Tablet,Paid Search
1202,S01202,2025-04-26 13:57:00,visit,Sports,Mobile,Paid Search
1202,S01202,2025-04-26 14:07:00,product_view,Beauty,Mobile,Social
1202,S01202,2025-04-26 14:14:00,add_to_cart,Home,Desktop,Direct
1203,S01203,2025-06-12 16:49:00,visit,Beauty,Desktop,Social
1203,S01203,2025-06-12 16:54:00,product_view,Electronics,Mobile,Social
1204,S01204,2025-05-02 15:03:00,visit,Home,Mobile,Direct
1204,S01204,2025-05-02 15:05:00,product_view,Electronics,Desktop,Paid Search
1204,S01204,2025-05-02 15:08:00,add_to_cart,Fashion,Desktop,Paid Search
1205,S01205,2025-03-13 04:18:00,visit,Sports,Mobile,Paid Search
1206,S01206,2025-01-13 20:09:00,visit,Fashion,Desktop,Paid Search
1207,S01207,2025-01-23 11:27:00,visit,Sports,Tablet,Paid Search
1207,S01207,2025-01-23 11:30:00,product_view,Home,Desktop,Organic
1208,S01208,2025-04-05 18:37:00,visit,Home,Tablet,Organic
1208,S01208,2025-04-05 18:47:00,product_view,Beauty,Mobile,Email
1208,S01208,2025-04-05 18:49:00,add_to_cart,Sports,Tablet,Direct
1208,S01208,2025-04-05 18:51:00,purchase,Home,Desktop,Organic
1209,S01209,2025-03-11 10:48:00,visit,Home,Mobile,Email
1209,S01209,2025-03-11 10:51:00,product_view,Beauty,Desktop,Paid Search
1209,S01209,2025-03-11 10:53:00,add_to_cart,Sports,Tablet,Social
1209,S01209,2025-03-11 11:07:00,purchase,Beauty,Tablet,Email
1210,S01210,2025-03-18 18:19:00,visit,Electronics,Tablet,Organic
1211,S01211,2025-02-21 00:13:00,visit,Home,Desktop,Direct
1211,S01211,2025-02-21 00:18:00,product_view,Home,Mobile,Organic
1211,S01211,2025-02-21 00:26:00,add_to_cart,Fashion,Tablet,Email
1211,S01211,2025-02-21 00:33:00,purchase,Home,Mobile,Email
1212,S01212,2025-04-13 01:36:00,visit,Sports,Tablet,Email
1212,S01212,2025-04-13 01:43:00,product_view,Electronics,Tablet,Organic
1213,S01213,2025-05-25 11:17:00,visit,Electronics,Tablet,Organic
1213,S01213,2025-05-25 11:21:00,product_view,Home,Tablet,Direct
1213,S01213,2025-05-25 11:28:00,add_to_cart,Electronics,Desktop,Email
1214,S01214,2025-04-15 08:58:00,visit,Sports,Mobile,Email
1214,S01214,2025-04-15 09:05:00,product_view,Electronics,Mobile,Direct
1214,S01214,2025-04-15 09:11:00,add_to_cart,Electronics,Desktop,Email
1215,S01215,2025-05-13 17:18:00,visit,Beauty,Desktop,Social
1215,S01215,2025-05-13 17:24:00,product_view,Home,Mobile,Social
1215,S01215,2025-05-13 17:25:00,add_to_cart,Home,Desktop,Social
1216,S01216,2025-01-30 05:38:00,visit,Fashion,Tablet,Direct
1216,S01216,2025-01-30 05:45:00,product_view,Home,Mobile,Email
1217,S01217,2025-03-02 18:14:00,visit,Home,Tablet,Direct
1217,S01217,2025-03-02 18:18:00,product_view,Home,Desktop,Organic
1218,S01218,2025-01-17 11:06:00,visit,Beauty,Desktop,Direct
1218,S01218,2025-01-17 11:09:00,product_view,Beauty,Mobile,Social
1219,S01219,2025-03-30 08:55:00,visit,Home,Desktop,Email
1220,S01220,2025-05-18 09:38:00,visit,Fashion,Mobile,Social
1220,S01220,2025-05-18 09:42:00,product_view,Sports,Desktop,Direct
1221,S01221,2025-04-13 00:47:00,visit,Home,Tablet,Direct
1221,S01221,2025-04-13 00:57:00,product_view,Electronics,Mobile,Organic
1221,S01221,2025-04-13 01:04:00,add_to_cart,Home,Mobile,Social
1221,S01221,2025-04-13 01:11:00,purchase,Fashion,Desktop,Organic
1222,S01222,2025-06-03 19:54:00,visit,Home,Tablet,Direct
1223,S01223,2025-02-28 22:51:00,visit,Fashion,Desktop,Organic
1223,S01223,2025-02-28 22:54:00,product_view,Home,Mobile,Email
1223,S01223,2025-02-28 22:58:00,add_to_cart,Fashion,Mobile,Email
1224,S01224,2025-02-09 07:34:00,visit,Fashion,Mobile,Social
1224,S01224,2025-02-09 07:35:00,product_view,Sports,Desktop,Email
1224,S01224,2025-02-09 07:39:00,add_to_cart,Beauty,Mobile,Direct
1224,S01224,2025-02-09 07:50:00,purchase,Sports,Desktop,Social
1225,S01225,2025-05-09 15:49:00,visit,Home,Desktop,Email
1225,S01225,2025-05-09 15:53:00,product_view,Home,Tablet,Social
1225,S01225,2025-05-09 15:56:00,add_to_cart,Home,Tablet,Paid Search
1226,S01226,2025-04-16 09:30:00,visit,Fashion,Mobile,Direct
1226,S01226,2025-04-16 09:39:00,product_view,Home,Mobile,Direct
1226,S01226,2025-04-16 09:45:00,add_to_cart,Sports,Mobile,Email
1226,S01226,2025-04-16 09:59:00,purchase,Electronics,Desktop,Direct
1227,S01227,2025-03-21 17:05:00,visit,Beauty,Tablet,Email
1227,S01227,2025-03-21 17:08:00,product_view,Electronics,Tablet,Email
1228,S01228,2025-01-11 11:25:00,visit,Home,Desktop,Paid Search
1228,S01228,2025-01-11 11:31:00,product_view,Electronics,Tablet,Social
1229,S01229,2025-06-22 11:02:00,visit,Electronics,Tablet,Direct
1229,S01229,2025-06-22 11:05:00,product_view,Beauty,Mobile,Email
1229,S01229,2025-06-22 11:10:00,add_to_cart,Home,Mobile,Direct
1230,S01230,2025-04-03 11:17:00,visit,Beauty,Mobile,Direct
1231,S01231,2025-04-17 20:05:00,visit,Home,Mobile,Direct
1231,S01231,2025-04-17 20:11:00,product_view,Sports,Mobile,Organic
1232,S01232,2025-04-07 10:36:00,visit,Beauty,Tablet,Paid Search
1232,S01232,2025-04-07 10:40:00,product_view,Sports,Mobile,Paid Search
1232,S01232,2025-04-07 10:48:00,add_to_cart,Electronics,Desktop,Organic
1232,S01232,2025-04-07 10:55:00,purchase,Sports,Tablet,Email
1233,S01233,2025-05-27 12:43:00,visit,Beauty,Desktop,Email
1233,S01233,2025-05-27 12:49:00,product_view,Fashion,Mobile,Social
1233,S01233,2025-05-27 12:56:00,add_to_cart,Home,Desktop,Organic
1233,S01233,2025-05-27 13:03:00,purchase,Fashion,Mobile,Social
1234,S01234,2025-06-29 10:18:00,visit,Electronics,Desktop,Email
1234,S01234,2025-06-29 10:27:00,product_view,Home,Mobile,Direct
1234,S01234,2025-06-29 10:28:00,add_to_cart,Home,Mobile,Paid Search
1234,S01234,2025-06-29 10:37:00,purchase,Electronics,Mobile,Social
1235,S01235,2025-03-12 01:00:00,visit,Home,Mobile,Direct
1235,S01235,2025-03-12 01:02:00,product_view,Fashion,Mobile,Direct
1235,S01235,2025-03-12 01:06:00,add_to_cart,Home,Mobile,Paid Search
1235,S01235,2025-03-12 01:16:00,purchase,Fashion,Desktop,Paid Search
1236,S01236,2025-04-03 08:33:00,visit,Fashion,Desktop,Organic
1236,S01236,2025-04-03 08:42:00,product_view,Electronics,Desktop,Social
1236,S01236,2025-04-03 08:45:00,add_to_cart,Sports,Tablet,Paid Search
1237,S01237,2025-04-01 14:16:00,visit,Fashion,Tablet,Paid Search
1238,S01238,2025-06-17 11:32:00,visit,Home,Desktop,Direct
1239,S01239,2025-05-23 17:37:00,visit,Beauty,Mobile,Direct
1239,S01239,2025-05-23 17:41:00,product_view,Home,Mobile,Paid Search
1240,S01240,2025-03-31 08:11:00,visit,Fashion,Desktop,Organic
1240,S01240,2025-03-31 08:19:00,product_view,Sports,Mobile,Direct
1240,S01240,2025-03-31 08:25:00,add_to_cart,Sports,Tablet,Direct
1241,S01241,2025-04-05 23:13:00,visit,Beauty,Tablet,Paid Search
1241,S01241,2025-04-05 23:16:00,product_view,Beauty,Mobile,Social
1242,S01242,2025-03-19 14:37:00,visit,Beauty,Desktop,Email
1242,S01242,2025-03-19 14:38:00,product_view,Beauty,Mobile,Social
1243,S01243,2025-04-21 23:39:00,visit,Beauty,Desktop,Email
1244,S01244,2025-05-21 07:25:00,visit,Home,Tablet,Organic
1244,S01244,2025-05-21 07:26:00,product_view,Fashion,Mobile,Social
1245,S01245,2025-05-17 03:24:00,visit,Sports,Tablet,Paid Search
1245,S01245,2025-05-17 03:25:00,product_view,Sports,Mobile,Organic
1246,S01246,2025-03-12 01:39:00,visit,Fashion,Desktop,Direct
1246,S01246,2025-03-12 01:46:00,product_view,Sports,Tablet,Paid Search
1246,S01246,2025-03-12 01:47:00,add_to_cart,Fashion,Mobile,Email
1247,S01247,2025-06-12 10:45:00,visit,Fashion,Tablet,Social
1247,S01247,2025-06-12 10:49:00,product_view,Beauty,Mobile,Direct
1248,S01248,2025-01-03 20:07:00,visit,Electronics,Desktop,Paid Search
1249,S01249,2025-01-22 04:15:00,visit,Home,Mobile,Paid Search
1249,S01249,2025-01-22 04:21:00,product_view,Fashion,Desktop,Paid Search
1249,S01249,2025-01-22 04:28:00,add_to_cart,Electronics,Mobile,Paid Search
1249,S01249,2025-01-22 04:38:00,purchase,Home,Desktop,Direct
1250,S01250,2025-05-10 06:47:00,visit,Home,Mobile,Social
1250,S01250,2025-05-10 06:48:00,product_view,Beauty,Desktop,Email
1250,S01250,2025-05-10 06:52:00,add_to_cart,Beauty,Desktop,Direct
1250,S01250,2025-05-10 07:04:00,purchase,Beauty,Mobile,Email
1251,S01251,2025-01-24 11:07:00,visit,Fashion,Mobile,Organic
1251,S01251,2025-01-24 11:15:00,product_view,Electronics,Mobile,Direct
1251,S01251,2025-01-24 11:20:00,add_to_cart,Beauty,Desktop,Direct
1251,S01251,2025-01-24 11:34:00,purchase,Sports,Desktop,Organic
1252,S01252,2025-05-19 12:48:00,visit,Electronics,Desktop,Paid Search
1253,S01253,2025-04-11 23:44:00,visit,Beauty,Mobile,Paid Search
1253,S01253,2025-04-11 23:45:00,product_view,Beauty,Desktop,Organic
1253,S01253,2025-04-11 23:46:00,add_to_cart,Beauty,Mobile,Organic
1254,S01254,2025-05-27 19:15:00,visit,Electronics,Mobile,Email
1254,S01254,2025-05-27 19:23:00,product_view,Fashion,Desktop,Direct
1255,S01255,2025-05-01 16:09:00,visit,Sports,Mobile,Paid Search
1255,S01255,2025-05-01 16:10:00,product_view,Sports,Mobile,Paid Search
1255,S01255,2025-05-01 16:15:00,add_to_cart,Fashion,Desktop,Email
1255,S01255,2025-05-01 16:26:00,purchase,Electronics,Desktop,Email
1256,S01256,2025-01-28 20:53:00,visit,Home,Tablet,Organic
1256,S01256,2025-01-28 20:57:00,product_view,Home,Tablet,Email
1256,S01256,2025-01-28 21:05:00,add_to_cart,Electronics,Mobile,Direct
1256,S01256,2025-01-28 21:14:00,purchase,Fashion,Mobile,Direct
1257,S01257,2025-06-25 12:33:00,visit,Home,Mobile,Organic
1257,S01257,2025-06-25 12:40:00,product_view,Sports,Tablet,Organic
1258,S01258,2025-01-31 22:22:00,visit,Home,Desktop,Organic
1258,S01258,2025-01-31 22:24:00,product_view,Fashion,Mobile,Email
1258,S01258,2025-01-31 22:25:00,add_to_cart,Beauty,Tablet,Organic
1259,S01259,2025-05-19 17:59:00,visit,Electronics,Tablet,Direct
1259,S01259,2025-05-19 18:07:00,product_view,Sports,Tablet,Email
1259,S01259,2025-05-19 18:14:00,add_to_cart,Beauty,Tablet,Paid Search
1260,S01260,2025-04-22 12:31:00,visit,Home,Desktop,Email
1260,S01260,2025-04-22 12:34:00,product_view,Beauty,Tablet,Social
1260,S01260,2025-04-22 12:39:00,add_to_cart,Fashion,Desktop,Social
1261,S01261,2025-03-09 00:09:00,visit,Electronics,Desktop,Social
1261,S01261,2025-03-09 00:17:00,product_view,Beauty,Tablet,Direct
1262,S01262,2025-06-29 18:24:00,visit,Beauty,Mobile,Social
1262,S01262,2025-06-29 18:31:00,product_view,Beauty,Desktop,Email
1263,S01263,2025-03-22 19:23:00,visit,Beauty,Desktop,Social
1263,S01263,2025-03-22 19:30:00,product_view,Fashion,Tablet,Direct
1263,S01263,2025-03-22 19:34:00,add_to_cart,Fashion,Tablet,Paid Search
1264,S01264,2025-05-13 18:23:00,visit,Sports,Desktop,Email
1264,S01264,2025-05-13 18:30:00,product_view,Home,Tablet,Social
1264,S01264,2025-05-13 18:33:00,add_to_cart,Beauty,Mobile,Direct
1265,S01265,2025-02-24 16:07:00,visit,Sports,Desktop,Organic
1265,S01265,2025-02-24 16:13:00,product_view,Sports,Mobile,Email
1266,S01266,2025-03-20 14:29:00,visit,Fashion,Desktop,Organic
1266,S01266,2025-03-20 14:36:00,product_view,Sports,Tablet,Paid Search
1266,S01266,2025-03-20 14:39:00,add_to_cart,Beauty,Tablet,Paid Search
1266,S01266,2025-03-20 14:45:00,purchase,Beauty,Mobile,Paid Search
1267,S01267,2025-05-19 19:56:00,visit,Beauty,Desktop,Direct
1268,S01268,2025-04-22 11:17:00,visit,Sports,Tablet,Organic
1268,S01268,2025-04-22 11:19:00,product_view,Electronics,Mobile,Organic
1269,S01269,2025-06-08 06:44:00,visit,Electronics,Desktop,Organic
1269,S01269,2025-06-08 06:50:00,product_view,Fashion,Tablet,Paid Search
1270,S01270,2025-02-25 23:45:00,visit,Electronics,Desktop,Direct
1271,S01271,2025-04-17 05:07:00,visit,Beauty,Desktop,Social
1271,S01271,2025-04-17 05:12:00,product_view,Home,Mobile,Direct
1271,S01271,2025-04-17 05:15:00,add_to_cart,Fashion,Desktop,Organic
1271,S01271,2025-04-17 05:25:00,purchase,Beauty,Mobile,Direct
1272,S01272,2025-04-11 13:07:00,visit,Beauty,Tablet,Social
1272,S01272,2025-04-11 13:11:00,product_view,Electronics,Tablet,Paid Search
1273,S01273,2025-01-18 16:06:00,visit,Electronics,Mobile,Email
1273,S01273,2025-01-18 16:14:00,product_view,Fashion,Mobile,Direct
1274,S01274,2025-05-29 21:41:00,visit,Home,Desktop,Direct
1274,S01274,2025-05-29 21:49:00,product_view,Electronics,Desktop,Direct
1274,S01274,2025-05-29 21:55:00,add_to_cart,Electronics,Desktop,Organic
1274,S01274,2025-05-29 22:05:00,purchase,Home,Tablet,Email
1275,S01275,2025-06-16 21:24:00,visit,Fashion,Mobile,Paid Search
1276,S01276,2025-02-28 09:09:00,visit,Home,Tablet,Organic
1276,S01276,2025-02-28 09:17:00,product_view,Electronics,Tablet,Direct
1276,S01276,2025-02-28 09:20:00,add_to_cart,Home,Desktop,Paid Search
1276,S01276,2025-02-28 09:29:00,purchase,Electronics,Desktop,Social
1277,S01277,2025-06-14 21:34:00,visit,Fashion,Mobile,Paid Search
1277,S01277,2025-06-14 21:39:00,product_view,Beauty,Desktop,Social
1277,S01277,2025-06-14 21:47:00,add_to_cart,Electronics,Desktop,Direct
1277,S01277,2025-06-14 22:01:00,purchase,Sports,Mobile,Direct
1278,S01278,2025-01-04 11:56:00,visit,Home,Desktop,Paid Search
1279,S01279,2025-03-11 04:19:00,visit,Beauty,Mobile,Social
1279,S01279,2025-03-11 04:25:00,product_view,Home,Tablet,Email
1279,S01279,2025-03-11 04:31:00,add_to_cart,Fashion,Desktop,Social
1279,S01279,2025-03-11 04:39:00,purchase,Home,Desktop,Organic
1280,S01280,2025-06-16 06:31:00,visit,Beauty,Tablet,Organic
1280,S01280,2025-06-16 06:37:00,product_view,Sports,Mobile,Organic
1281,S01281,2025-05-27 18:27:00,visit,Electronics,Mobile,Organic
1281,S01281,2025-05-27 18:29:00,product_view,Fashion,Tablet,Paid Search
1282,S01282,2025-06-07 05:31:00,visit,Electronics,Mobile,Organic
1282,S01282,2025-06-07 05:37:00,product_view,Sports,Mobile,Paid Search
1283,S01283,2025-06-25 18:57:00,visit,Beauty,Tablet,Social
1283,S01283,2025-06-25 18:59:00,product_view,Sports,Mobile,Organic
1284,S01284,2025-02-06 07:43:00,visit,Electronics,Mobile,Organic
1284,S01284,2025-02-06 07:45:00,product_view,Electronics,Desktop,Paid Search
1284,S01284,2025-02-06 07:47:00,add_to_cart,Beauty,Desktop,Direct
1284,S01284,2025-02-06 08:01:00,purchase,Fashion,Tablet,Email
1285,S01285,2025-04-21 05:17:00,visit,Fashion,Desktop,Social
1285,S01285,2025-04-21 05:27:00,product_view,Electronics,Desktop,Paid Search
1285,S01285,2025-04-21 05:29:00,add_to_cart,Fashion,Mobile,Social
1285,S01285,2025-04-21 05:38:00,purchase,Sports,Mobile,Organic
1286,S01286,2025-05-08 22:52:00,visit,Electronics,Mobile,Paid Search
1287,S01287,2025-05-18 16:15:00,visit,Fashion,Mobile,Email
1287,S01287,2025-05-18 16:25:00,product_view,Home,Tablet,Email
1287,S01287,2025-05-18 16:30:00,add_to_cart,Fashion,Desktop,Social
1288,S01288,2025-05-14 21:12:00,visit,Fashion,Tablet,Organic
1288,S01288,2025-05-14 21:17:00,product_view,Home,Mobile,Organic
1288,S01288,2025-05-14 21:25:00,add_to_cart,Home,Tablet,Organic
1288,S01288,2025-05-14 21:39:00,purchase,Beauty,Mobile,Email
1289,S01289,2025-01-03 04:25:00,visit,Electronics,Desktop,Direct
1289,S01289,2025-01-03 04:31:00,product_view,Sports,Tablet,Organic
1290,S01290,2025-05-13 08:57:00,visit,Home,Desktop,Social
1290,S01290,2025-05-13 09:05:00,product_view,Home,Desktop,Social
1291,S01291,2025-02-27 01:35:00,visit,Sports,Tablet,Paid Search
1291,S01291,2025-02-27 01:38:00,product_view,Electronics,Tablet,Social
1291,S01291,2025-02-27 01:46:00,add_to_cart,Home,Desktop,Email
1292,S01292,2025-03-26 12:57:00,visit,Beauty,Mobile,Paid Search
1292,S01292,2025-03-26 13:04:00,product_view,Beauty,Mobile,Paid Search
1293,S01293,2025-03-11 10:36:00,visit,Fashion,Desktop,Social
1293,S01293,2025-03-11 10:39:00,product_view,Fashion,Tablet,Paid Search
1293,S01293,2025-03-11 10:40:00,add_to_cart,Beauty,Desktop,Paid Search
1293,S01293,2025-03-11 10:44:00,purchase,Electronics,Desktop,Email
1294,S01294,2025-01-29 19:41:00,visit,Home,Tablet,Social
1294,S01294,2025-01-29 19:49:00,product_view,Sports,Tablet,Email
1294,S01294,2025-01-29 19:52:00,add_to_cart,Beauty,Tablet,Organic
1294,S01294,2025-01-29 19:54:00,purchase,Electronics,Desktop,Email
1295,S01295,2025-04-21 15:35:00,visit,Home,Mobile,Paid Search
